sample_id,filepath,clean_caption,perturbation_type,model,raw_output,category
50828,/content/drive/MyDrive/VLM_Project_Data/val2017/000000050828.jpg,a bed with a table and a chair,Diffusion Noise,BLIP-2,"The image is a bedroom with a bed, a window, and a window blind",Other/Irrelevant Description
50828,/content/drive/MyDrive/VLM_Project_Data/val2017/000000050828.jpg,a bed with a table and a chair,Diffusion Noise,LLaVA,"The image is a blurry, colorful picture of a room. The room appears to be a living room, with a couch and a chair visible in the scene. The colors in the image are vibrant, and the overall atmosphere",Acknowledged Perturbation
485844,/content/drive/MyDrive/VLM_Project_Data/val2017/000000485844.jpg,a woman in a kitchen,Diffusion Noise,BLIP-2,The image is a photograph of a woman in a kitchen,Ignored Perturbation
485844,/content/drive/MyDrive/VLM_Project_Data/val2017/000000485844.jpg,a woman in a kitchen,Diffusion Noise,LLaVA,"The image is a colorful, pixelated picture of a person standing in a room. The person appears to be wearing a black shirt. The room is filled with various objects, including a chair, a couch, and a dining",Acknowledged Perturbation
159684,/content/drive/MyDrive/VLM_Project_Data/val2017/000000159684.jpg,a train on the tracks,Diffusion Noise,BLIP-2,a train is on the tracks,Ignored Perturbation
159684,/content/drive/MyDrive/VLM_Project_Data/val2017/000000159684.jpg,a train on the tracks,Diffusion Noise,LLaVA,"The image is a colorful, pixelated photo of a building with a red roof. The building appears to be a large structure, possibly a train station or a warehouse. The photo is a close-up of the building, showc",Acknowledged Perturbation
14038,/content/drive/MyDrive/VLM_Project_Data/val2017/000000014038.jpg,"a room with a refrigerator, a microwave, a table, and a chair",Diffusion Noise,BLIP-2,"A kitchen with a refrigerator, a microwave, a stove, a table, and a chair",Ignored Perturbation
14038,/content/drive/MyDrive/VLM_Project_Data/val2017/000000014038.jpg,"a room with a refrigerator, a microwave, a table, and a chair",Diffusion Noise,LLaVA,"The image is a colorful, pixelated picture of a room with a large wooden cabinet. The room appears to be a storage area, possibly for a business or a home. The cabinet is filled with various items, including a clock and a chair",Acknowledged Perturbation
411754,/content/drive/MyDrive/VLM_Project_Data/val2017/000000411754.jpg,a man with glasses and a red shirt,Diffusion Noise,BLIP-2,A man in a red shirt is looking at a cell phone,Other/Irrelevant Description
411754,/content/drive/MyDrive/VLM_Project_Data/val2017/000000411754.jpg,a man with glasses and a red shirt,Diffusion Noise,LLaVA,"The image is a colorful, pixelated picture of a man wearing a red shirt. The man appears to be looking at something, possibly a camera or a cell phone. The image is a mix of colors, making it visually interesting",Acknowledged Perturbation
500565,/content/drive/MyDrive/VLM_Project_Data/val2017/000000500565.jpg,a woman holding a baby with a red box around it,Diffusion Noise,BLIP-2,A woman holding a child,Other/Irrelevant Description
500565,/content/drive/MyDrive/VLM_Project_Data/val2017/000000500565.jpg,a woman holding a baby with a red box around it,Diffusion Noise,LLaVA,"The image features a man and a young child standing close to each other. The man is holding the child, who is wearing a yellow object in his mouth. The scene appears to be a close-up of the two individuals, with the man",Other/Irrelevant Description
487583,/content/drive/MyDrive/VLM_Project_Data/val2017/000000487583.jpg,a bathroom with a coffee cup on a table next to a toilet,Diffusion Noise,BLIP-2,A bathroom with a toilet and a table,Ignored Perturbation
487583,/content/drive/MyDrive/VLM_Project_Data/val2017/000000487583.jpg,a bathroom with a coffee cup on a table next to a toilet,Diffusion Noise,LLaVA,"The image features a bathroom with a toilet and a sink. The toilet is located on the left side of the bathroom, while the sink is situated on the right side. A chair is also present in the bathroom,",Other/Irrelevant Description
386210,/content/drive/MyDrive/VLM_Project_Data/val2017/000000386210.jpg,a display of fruit and grass,Diffusion Noise,BLIP-2,This image is a photograph of a plant in a vase,Other/Irrelevant Description
386210,/content/drive/MyDrive/VLM_Project_Data/val2017/000000386210.jpg,a display of fruit and grass,Diffusion Noise,LLaVA,"The image features a large tree with green leaves, located in the middle of a city street. The tree is surrounded by a few potted plants, with one plant situated to the left of the tree and another plant to the right.",Other/Irrelevant Description
334555,/content/drive/MyDrive/VLM_Project_Data/val2017/000000334555.jpg,a cow standing in a street,Diffusion Noise,BLIP-2,A cow is standing in the street,Ignored Perturbation
334555,/content/drive/MyDrive/VLM_Project_Data/val2017/000000334555.jpg,a cow standing in a street,Diffusion Noise,LLaVA,"The image features a cow standing in the middle of a street. The cow is positioned between two buildings, with one on the left side and the other on the right side. The cow appears to be the main focus of the scene, and it",Ignored Perturbation
448263,/content/drive/MyDrive/VLM_Project_Data/val2017/000000448263.jpg,a baseball player and a child,Diffusion Noise,BLIP-2,"The image is a composite of two images, one of a baseball player and one of a baseball player's glove",Ignored Perturbation
448263,/content/drive/MyDrive/VLM_Project_Data/val2017/000000448263.jpg,a baseball player and a child,Diffusion Noise,LLaVA,"The image is a colorful, pixelated picture of a baseball player. The player is wearing a baseball uniform and is holding a baseball bat. The scene is set on a field, with the player standing in the center of the image. The",Acknowledged Perturbation
280325,/content/drive/MyDrive/VLM_Project_Data/val2017/000000280325.jpg,a parking meter with graffiti on it,Diffusion Noise,BLIP-2,a black and white photograph of a graffiti wall with the words '15' written on it,Other/Irrelevant Description
280325,/content/drive/MyDrive/VLM_Project_Data/val2017/000000280325.jpg,a parking meter with graffiti on it,Diffusion Noise,LLaVA,"The image is a colorful, pixelated artwork featuring a person's face. The face is surrounded by a colorful background, giving the impression of a vibrant and lively scene. The artwork appears to be a mix of",Acknowledged Perturbation
502168,/content/drive/MyDrive/VLM_Project_Data/val2017/000000502168.jpg,a ship with red circles around it,Diffusion Noise,BLIP-2,The image shows a ship in the water with a red line on the side of the ship,Other/Irrelevant Description
502168,/content/drive/MyDrive/VLM_Project_Data/val2017/000000502168.jpg,a ship with red circles around it,Diffusion Noise,LLaVA,"The image features a large body of water, possibly an ocean, with a boat floating on the surface. The boat is located towards the center of the scene, and it appears to be the main focus of the image. The water appears to be calm",Other/Irrelevant Description
338532,/content/drive/MyDrive/VLM_Project_Data/val2017/000000338532.jpg,a giraffe standing in a field with a red box around it,Diffusion Noise,BLIP-2,The image is a giraffe standing in a field,Ignored Perturbation
338532,/content/drive/MyDrive/VLM_Project_Data/val2017/000000338532.jpg,a giraffe standing in a field with a red box around it,Diffusion Noise,LLaVA,"The image features a giraffe standing in a field, surrounded by trees. The giraffe is positioned in the center of the scene, with its long neck and legs prominently visible. The field appears to be a mix of grass",Other/Irrelevant Description
134112,/content/drive/MyDrive/VLM_Project_Data/val2017/000000134112.jpg,a dog sitting on a bed with a laptop,Diffusion Noise,BLIP-2,A dog is sitting on a laptop,Ignored Perturbation
134112,/content/drive/MyDrive/VLM_Project_Data/val2017/000000134112.jpg,a dog sitting on a bed with a laptop,Diffusion Noise,LLaVA,"The image is a close-up of a cell phone, showcasing its various features. The cell phone is placed on a table, and its screen is visible, displaying a pattern. The image is a mix of colors, with the cell phone",Other/Irrelevant Description
308753,/content/drive/MyDrive/VLM_Project_Data/val2017/000000308753.jpg,a bear in a zoo,Diffusion Noise,BLIP-2,a black bear is standing on a rock,Other/Irrelevant Description
308753,/content/drive/MyDrive/VLM_Project_Data/val2017/000000308753.jpg,a bear in a zoo,Diffusion Noise,LLaVA,"The image features a dog standing on a rocky surface, possibly a mountain or a rocky hill. The dog is positioned in the center of the scene, and its presence adds a sense of adventure to the image. The dog appears to",Other/Irrelevant Description
286503,/content/drive/MyDrive/VLM_Project_Data/val2017/000000286503.jpg,an elephant in a zoo,Diffusion Noise,BLIP-2,A giraffe in a zoo,Other/Irrelevant Description
286503,/content/drive/MyDrive/VLM_Project_Data/val2017/000000286503.jpg,an elephant in a zoo,Diffusion Noise,LLaVA,"The image is a colorful, pixelated photo of a church with a large steeple. The church is surrounded by trees, giving it a serene and peaceful atmosphere. The photo is taken from a close-up perspective, capturing",Acknowledged Perturbation
135872,/content/drive/MyDrive/VLM_Project_Data/val2017/000000135872.jpg,a computer desk,Diffusion Noise,BLIP-2,"A computer desk with a computer monitor, a keyboard, and a mouse",Ignored Perturbation
135872,/content/drive/MyDrive/VLM_Project_Data/val2017/000000135872.jpg,a computer desk,Diffusion Noise,LLaVA,"The image is a blurry, colorful photo of a wooden desk with a computer on it. The desk is surrounded by various objects, including a keyboard, a mouse, and a TV. There are also two chairs in the",Acknowledged Perturbation
16598,/content/drive/MyDrive/VLM_Project_Data/val2017/000000016598.jpg,a woman with blue hair and purple hair,Diffusion Noise,BLIP-2,a woman with blue hair and a blue shirt,Ignored Perturbation
16598,/content/drive/MyDrive/VLM_Project_Data/val2017/000000016598.jpg,a woman with blue hair and purple hair,Diffusion Noise,LLaVA,"The image features a woman with blue hair, wearing a blue shirt. She is taking a selfie using her cell phone, capturing her unique appearance. The woman is the main focus of the image, and her blue hair and shirt",Other/Irrelevant Description
119445,/content/drive/MyDrive/VLM_Project_Data/val2017/000000119445.jpg,a baseball player swinging a bat,Diffusion Noise,BLIP-2,The image shows a baseball player swinging a bat at a baseball.,Ignored Perturbation
119445,/content/drive/MyDrive/VLM_Project_Data/val2017/000000119445.jpg,a baseball player swinging a bat,Diffusion Noise,LLaVA,"The image is a blurry, colorful photo of a baseball player swinging a bat. The player is in the middle of the scene, and the bat is clearly visible in his hands. The photo appears to be a close-up of",Acknowledged Perturbation
250282,/content/drive/MyDrive/VLM_Project_Data/val2017/000000250282.jpg,a group of children with red circles around them,Diffusion Noise,BLIP-2,This is a group of children in a classroom,Other/Irrelevant Description
250282,/content/drive/MyDrive/VLM_Project_Data/val2017/000000250282.jpg,a group of children with red circles around them,Diffusion Noise,LLaVA,"The image is a collage of people sitting in various positions. There are at least 13 people in the collage, with some sitting closer to the front and others further back. The people are arranged in a way that creates a sense of",Other/Irrelevant Description
368212,/content/drive/MyDrive/VLM_Project_Data/val2017/000000368212.jpg,a baby sitting on a toilet with a toothbrush in his mouth,Diffusion Noise,BLIP-2,A baby sitting on a toilet,Ignored Perturbation
368212,/content/drive/MyDrive/VLM_Project_Data/val2017/000000368212.jpg,a baby sitting on a toilet with a toothbrush in his mouth,Diffusion Noise,LLaVA,"The image features a baby sitting on a toilet, holding a toothbrush in its mouth. The baby appears to be enjoying the experience, as it is smiling. The toilet is located in the lower part of the",Ignored Perturbation
445658,/content/drive/MyDrive/VLM_Project_Data/val2017/000000445658.jpg,"a kitchen with a stove, refrigerator, and microwave",Diffusion Noise,BLIP-2,"A kitchen with a refrigerator, stove, and microwave",Ignored Perturbation
445658,/content/drive/MyDrive/VLM_Project_Data/val2017/000000445658.jpg,"a kitchen with a stove, refrigerator, and microwave",Diffusion Noise,LLaVA,"The image is a blurry, colorful photo of a kitchen. The kitchen features a refrigerator, a sink, and a microwave. There are also two ovens in the kitchen, one on the left side and the",Acknowledged Perturbation
56350,/content/drive/MyDrive/VLM_Project_Data/val2017/000000056350.jpg,a bathroom with a group of people on it,Diffusion Noise,BLIP-2,A group of people in a bathroom,Ignored Perturbation
56350,/content/drive/MyDrive/VLM_Project_Data/val2017/000000056350.jpg,a bathroom with a group of people on it,Diffusion Noise,LLaVA,"The image is a colorful, pixelated picture of a bathroom. The main focus is on the toilet, which is located in the center of the scene. The bathroom also features a sink, which is situated towards the right side",Acknowledged Perturbation
341469,/content/drive/MyDrive/VLM_Project_Data/val2017/000000341469.jpg,a man standing next to a rack of luggage,Diffusion Noise,BLIP-2,the man is standing in front of a red suitcase,Other/Irrelevant Description
341469,/content/drive/MyDrive/VLM_Project_Data/val2017/000000341469.jpg,a man standing next to a rack of luggage,Diffusion Noise,LLaVA,"The image is a colorful, pixelated picture of a man standing in front of a stack of orange boxes. The man appears to be wearing a white shirt. The scene is set in a room with a refrigerator visible in",Acknowledged Perturbation
289222,/content/drive/MyDrive/VLM_Project_Data/val2017/000000289222.jpg,a traffic light with a person standing next to it,Diffusion Noise,BLIP-2,A traffic light,Ignored Perturbation
289222,/content/drive/MyDrive/VLM_Project_Data/val2017/000000289222.jpg,a traffic light with a person standing next to it,Diffusion Noise,LLaVA,"The image is a colorful, pixelated photo of a street scene. The main focus is on a traffic light, which is prominently displayed in the center of the photo. The traffic light is surrounded by various elements, such as a person",Acknowledged Perturbation
238866,/content/drive/MyDrive/VLM_Project_Data/val2017/000000238866.jpg,donuts on a tray,Diffusion Noise,BLIP-2,A row of donuts on a cooling rack,Other/Irrelevant Description
238866,/content/drive/MyDrive/VLM_Project_Data/val2017/000000238866.jpg,donuts on a tray,Diffusion Noise,LLaVA,"The image is a close-up of a doughnut, showcasing its texture and details. The doughnut is placed in the center of the image, surrounded by a total of 14 other doughnuts. These d",Other/Irrelevant Description
375078,/content/drive/MyDrive/VLM_Project_Data/val2017/000000375078.jpg,a vase with a bird in it,Diffusion Noise,BLIP-2,a vase with a flower in it,Other/Irrelevant Description
375078,/content/drive/MyDrive/VLM_Project_Data/val2017/000000375078.jpg,a vase with a bird in it,Diffusion Noise,LLaVA,"The image features a close-up of a person's leg, with a black and white picture of a person's leg and a black and white picture of a person's leg. The leg is positioned in the center of the image",Other/Irrelevant Description
292997,/content/drive/MyDrive/VLM_Project_Data/val2017/000000292997.jpg,a car that is in the snow,Diffusion Noise,BLIP-2,This image shows a car stopped at a red light. The car is surrounded by a red circle. The car is surrounded by a red circle. The car is surrounded by a red circle. The car is surrounded by a red circle. The car is,Other/Irrelevant Description
292997,/content/drive/MyDrive/VLM_Project_Data/val2017/000000292997.jpg,a car that is in the snow,Diffusion Noise,LLaVA,"The image is a blurry, colorful photo of a snowy street with two cars parked on the side. One car is located on the left side of the image, while the other car is parked on the right side. The",Acknowledged Perturbation
472375,/content/drive/MyDrive/VLM_Project_Data/val2017/000000472375.jpg,a dog wearing a helmet,Diffusion Noise,BLIP-2,A dog sitting on a motorcycle,Other/Irrelevant Description
472375,/content/drive/MyDrive/VLM_Project_Data/val2017/000000472375.jpg,a dog wearing a helmet,Diffusion Noise,LLaVA,"The image features a dog sitting on the ground next to a motorcycle. The dog appears to be looking at the camera, capturing the viewer's attention. The motorcycle is positioned on the left side of the scene, with the",Other/Irrelevant Description
159977,/content/drive/MyDrive/VLM_Project_Data/val2017/000000159977.jpg,a giraffe and zebra in a field,Diffusion Noise,BLIP-2,A giraffe in a field,Ignored Perturbation
159977,/content/drive/MyDrive/VLM_Project_Data/val2017/000000159977.jpg,a giraffe and zebra in a field,Diffusion Noise,LLaVA,"The image is a blurry photo of a building, possibly a church, with a clock tower. The building is surrounded by a lush green field, giving it a serene atmosphere. The clock tower is located towards the right side of the",Acknowledged Perturbation
416885,/content/drive/MyDrive/VLM_Project_Data/val2017/000000416885.jpg,a table with a glass of wine and a plate of food,Diffusion Noise,BLIP-2,This image is a photograph of a table with a plate of food and a glass of wine,Ignored Perturbation
416885,/content/drive/MyDrive/VLM_Project_Data/val2017/000000416885.jpg,a table with a glass of wine and a plate of food,Diffusion Noise,LLaVA,"The image features a collection of various musical instruments, including drums and cymbals. The instruments are arranged in a visually appealing manner, with some placed on a table and others on the floor. The scene is colorful and vibr",Other/Irrelevant Description
309655,/content/drive/MyDrive/VLM_Project_Data/val2017/000000309655.jpg,a person on skis,Diffusion Noise,BLIP-2,A person is standing on skis,Ignored Perturbation
309655,/content/drive/MyDrive/VLM_Project_Data/val2017/000000309655.jpg,a person on skis,Diffusion Noise,LLaVA,"The image features a person standing in the snow, wearing a black jacket. The person appears to be the main focus of the scene, with the rest of the image being blurry. The snowy landscape extends beyond the person, creating",Acknowledged Perturbation
206135,/content/drive/MyDrive/VLM_Project_Data/val2017/000000206135.jpg,cows standing in front of a church,Diffusion Noise,BLIP-2,A church with cows in front of it,Ignored Perturbation
206135,/content/drive/MyDrive/VLM_Project_Data/val2017/000000206135.jpg,cows standing in front of a church,Diffusion Noise,LLaVA,"The image features a large building with a clock tower, which appears to be a church. The building is surrounded by a crowd of people, with some standing closer to the building and others further away. The crowd seems to be enjoying the outdoor",Other/Irrelevant Description
165257,/content/drive/MyDrive/VLM_Project_Data/val2017/000000165257.jpg,a kitchen with a sink and a box,Diffusion Noise,BLIP-2,A kitchen with a refrigerator and a microwave,Other/Irrelevant Description
165257,/content/drive/MyDrive/VLM_Project_Data/val2017/000000165257.jpg,a kitchen with a sink and a box,Diffusion Noise,LLaVA,"The image is a close-up of a wooden cabinet or shelf, possibly in a kitchen or a storage area. The wooden surface appears to be made of wood planks, giving it a rustic and natural look. The cabinet is filled with",Other/Irrelevant Description
193429,/content/drive/MyDrive/VLM_Project_Data/val2017/000000193429.jpg,a man sitting on a snowboard,Diffusion Noise,BLIP-2,A man sitting on a snowboard,Ignored Perturbation
193429,/content/drive/MyDrive/VLM_Project_Data/val2017/000000193429.jpg,a man sitting on a snowboard,Diffusion Noise,LLaVA,"The image is a blurry photo of a man riding a snowboard down a snowy hill. The man is wearing a hat and appears to be enjoying his snowboarding experience. The snowboard is visible in the scene,",Acknowledged Perturbation
229753,/content/drive/MyDrive/VLM_Project_Data/val2017/000000229753.jpg,two giraffes,Diffusion Noise,BLIP-2,A giraffe is eating a tree,Other/Irrelevant Description
229753,/content/drive/MyDrive/VLM_Project_Data/val2017/000000229753.jpg,two giraffes,Diffusion Noise,LLaVA,"The image features a giraffe standing in front of a palm tree. The giraffe is positioned towards the left side of the image, while the palm tree is located towards the right side. The scene appears to be a mix",Other/Irrelevant Description
271116,/content/drive/MyDrive/VLM_Project_Data/val2017/000000271116.jpg,two men sitting at a table,Diffusion Noise,BLIP-2,The image is a photograph of two men sitting at a table,Ignored Perturbation
271116,/content/drive/MyDrive/VLM_Project_Data/val2017/000000271116.jpg,two men sitting at a table,Diffusion Noise,LLaVA,"The image is a colorful, pixelated picture of two men sitting next to each other. They appear to be engaged in a conversation or enjoying each other's company. The men are wearing ties, which adds a formal touch to",Acknowledged Perturbation
319696,/content/drive/MyDrive/VLM_Project_Data/val2017/000000319696.jpg,a red microwave sitting on a counter,Diffusion Noise,BLIP-2,A television set in a room,Other/Irrelevant Description
319696,/content/drive/MyDrive/VLM_Project_Data/val2017/000000319696.jpg,a red microwave sitting on a counter,Diffusion Noise,LLaVA,"The image is a colorful, pixelated photo of a building with a red door. The building appears to be a small store or a similar establishment. The photo is a close-up of the building, showcasing its unique design and v",Acknowledged Perturbation
179653,/content/drive/MyDrive/VLM_Project_Data/val2017/000000179653.jpg,a clock on a pole in a residential area,Diffusion Noise,BLIP-2,A clock tower with a clock on it,Other/Irrelevant Description
179653,/content/drive/MyDrive/VLM_Project_Data/val2017/000000179653.jpg,a clock on a pole in a residential area,Diffusion Noise,LLaVA,"The image features a large tree with a clock mounted on its trunk. The clock is prominently displayed, making it a unique and interesting focal point. The tree is surrounded by a forest, creating a serene and natural atmosphere. The",Other/Irrelevant Description
382696,/content/drive/MyDrive/VLM_Project_Data/val2017/000000382696.jpg,a kitchen with wires and a trash can,Diffusion Noise,BLIP-2,"A kitchen with a stove, refrigerator, and sink",Other/Irrelevant Description
382696,/content/drive/MyDrive/VLM_Project_Data/val2017/000000382696.jpg,a kitchen with wires and a trash can,Diffusion Noise,LLaVA,"The image features a large, colorful building with a mix of red and white colors. The building has a unique design, and it appears to be a large structure. There are two large, colorful boxes in the scene, one located near the",Other/Irrelevant Description
1268,/content/drive/MyDrive/VLM_Project_Data/val2017/000000001268.jpg,a woman taking a picture of a bridge,Diffusion Noise,BLIP-2,The image is of a bridge over a river,Other/Irrelevant Description
1268,/content/drive/MyDrive/VLM_Project_Data/val2017/000000001268.jpg,a woman taking a picture of a bridge,Diffusion Noise,LLaVA,"The image is a blurry photo of a car driving on a road. The car is located in the center of the photo, and there is a person visible in the scene, possibly the driver or a passenger. The photo appears to be a",Acknowledged Perturbation
476704,/content/drive/MyDrive/VLM_Project_Data/val2017/000000476704.jpg,a bus on a city street,Diffusion Noise,BLIP-2,A bus is parked at a bus stop,Other/Irrelevant Description
476704,/content/drive/MyDrive/VLM_Project_Data/val2017/000000476704.jpg,a bus on a city street,Diffusion Noise,LLaVA,"The image features a large white bus parked on the side of a road. The bus is positioned in the middle of the scene, and it appears to be a tour bus. The bus is surrounded by a few bicycles, with one",Other/Irrelevant Description
522007,/content/drive/MyDrive/VLM_Project_Data/val2017/000000522007.jpg,"a kitchen with a microwave, stove, and cabinets",Diffusion Noise,BLIP-2,"A kitchen with a stove, a sink, a refrigerator, a microwave, a microwave oven, a dishwasher, a microwave oven, a microwave oven, a microwave oven, a microwave oven, a microwave oven, a microwave oven, a microwave oven",Other/Irrelevant Description
522007,/content/drive/MyDrive/VLM_Project_Data/val2017/000000522007.jpg,"a kitchen with a microwave, stove, and cabinets",Diffusion Noise,LLaVA,"The image is a blurry, colorful photo of a room with a sink and a cat sitting on the counter. The room appears to be a kitchen or a bathroom, as there is a sink and a toilet visible. The",Acknowledged Perturbation
304984,/content/drive/MyDrive/VLM_Project_Data/val2017/000000304984.jpg,a sandwich and a glass of orange juice,Diffusion Noise,BLIP-2,This image is a photograph of a plate of food with a fork and knife on it,Other/Irrelevant Description
304984,/content/drive/MyDrive/VLM_Project_Data/val2017/000000304984.jpg,a sandwich and a glass of orange juice,Diffusion Noise,LLaVA,"The image is a colorful, pixelated picture of a bowl of food. The bowl is filled with various food items, including a sandwich and a cake. The food appears to be a mix of different colors, making the scene",Acknowledged Perturbation
312192,/content/drive/MyDrive/VLM_Project_Data/val2017/000000312192.jpg,a pizza on a plate,Diffusion Noise,BLIP-2,A plate of food,Other/Irrelevant Description
312192,/content/drive/MyDrive/VLM_Project_Data/val2017/000000312192.jpg,a pizza on a plate,Diffusion Noise,LLaVA,"The image is a colorful, pixelated picture of a rocky landscape. The scene features a large rock, possibly a mountain, with a few smaller rocks scattered around it. The overall atmosphere of the image is vibrant and lively,",Acknowledged Perturbation
199771,/content/drive/MyDrive/VLM_Project_Data/val2017/000000199771.jpg,a group of people in a kitchen,Diffusion Noise,BLIP-2,The image is a photograph of a group of people in a supermarket. The image is a photograph of a group of people in a supermarket.,Other/Irrelevant Description
199771,/content/drive/MyDrive/VLM_Project_Data/val2017/000000199771.jpg,a group of people in a kitchen,Diffusion Noise,LLaVA,"The image is a colorful, pixelated picture of a man and a woman standing next to each other. The man is wearing a tie, and they appear to be in a room with a dining table. The table is filled with various",Acknowledged Perturbation
386134,/content/drive/MyDrive/VLM_Project_Data/val2017/000000386134.jpg,a meal,Diffusion Noise,BLIP-2,A plate of food,Other/Irrelevant Description
386134,/content/drive/MyDrive/VLM_Project_Data/val2017/000000386134.jpg,a meal,Diffusion Noise,LLaVA,"The image is a close-up of a plate filled with food, likely a meal. The plate is placed on a dining table, and the food appears to be a mix of vegetables and meat. The food is distributed across the plate",Other/Irrelevant Description
555412,/content/drive/MyDrive/VLM_Project_Data/val2017/000000555412.jpg,a pizza with greens on it,Diffusion Noise,BLIP-2,A pizza with a lot of vegetables,Other/Irrelevant Description
555412,/content/drive/MyDrive/VLM_Project_Data/val2017/000000555412.jpg,a pizza with greens on it,Diffusion Noise,LLaVA,"The image is a close-up of a hand holding a piece of broccoli. The broccoli is placed in the center of the hand, and the hand is positioned towards the bottom of the image. The broccoli appears to",Other/Irrelevant Description
9448,/content/drive/MyDrive/VLM_Project_Data/val2017/000000009448.jpg,a girl holding an umbrella,Diffusion Noise,BLIP-2,a girl holding an umbrella,Ignored Perturbation
9448,/content/drive/MyDrive/VLM_Project_Data/val2017/000000009448.jpg,a girl holding an umbrella,Diffusion Noise,LLaVA,"The image features a young girl standing in a snowy field, holding an umbrella to shield herself from the cold weather. She is wearing a pink jacket, which stands out against the snowy backdrop. The umbrella",Other/Irrelevant Description
110972,/content/drive/MyDrive/VLM_Project_Data/val2017/000000110972.jpg,a bear,Diffusion Noise,BLIP-2,A bear is standing in the grass,Other/Irrelevant Description
110972,/content/drive/MyDrive/VLM_Project_Data/val2017/000000110972.jpg,a bear,Diffusion Noise,LLaVA,"The image features a large black bear in a grassy area. The bear is standing in the grass, occupying a significant portion of the scene. The bear appears to be looking at the camera, capturing the viewer's attention. The",Other/Irrelevant Description
173008,/content/drive/MyDrive/VLM_Project_Data/val2017/000000173008.jpg,a man in a kitchen,Diffusion Noise,BLIP-2,A man is standing in a kitchen,Ignored Perturbation
173008,/content/drive/MyDrive/VLM_Project_Data/val2017/000000173008.jpg,a man in a kitchen,Diffusion Noise,LLaVA,"The image is a blurry, colorful photo of a person sitting in a kitchen. The person appears to be looking at something, possibly a microwave or an oven. The kitchen is equipped with a sink and a refr",Acknowledged Perturbation
454798,/content/drive/MyDrive/VLM_Project_Data/val2017/000000454798.jpg,a person riding a horse in a field,Diffusion Noise,BLIP-2,The horse is standing on a wooden platform,Other/Irrelevant Description
454798,/content/drive/MyDrive/VLM_Project_Data/val2017/000000454798.jpg,a person riding a horse in a field,Diffusion Noise,LLaVA,"The image features a man riding a horse in a desert-like environment. The man is positioned in the center of the scene, while the horse is located towards the left side of the image. The horse appears to be walking on a d",Other/Irrelevant Description
544519,/content/drive/MyDrive/VLM_Project_Data/val2017/000000544519.jpg,a young girl brushing her teeth,Diffusion Noise,BLIP-2,A woman brushing her teeth,Other/Irrelevant Description
544519,/content/drive/MyDrive/VLM_Project_Data/val2017/000000544519.jpg,a young girl brushing her teeth,Diffusion Noise,LLaVA,"The image features a young woman brushing her teeth with a toothbrush. She is wearing a black shirt and appears to be in a room with a mirror. The scene is captured in a colorful, pixelated style, giving",Acknowledged Perturbation
282296,/content/drive/MyDrive/VLM_Project_Data/val2017/000000282296.jpg,a refrigerator in a room,Diffusion Noise,BLIP-2,A refrigerator in a room,Ignored Perturbation
282296,/content/drive/MyDrive/VLM_Project_Data/val2017/000000282296.jpg,a refrigerator in a room,Diffusion Noise,LLaVA,"The image is a close-up of a white dishwasher, possibly a washer and dryer combo, placed in a room. The dishwasher is surrounded by a colorful, blurry background, giving",Acknowledged Perturbation
25393,/content/drive/MyDrive/VLM_Project_Data/val2017/000000025393.jpg,two men standing on a street,Diffusion Noise,BLIP-2,a man wearing a tie and a man wearing a suit,Other/Irrelevant Description
25393,/content/drive/MyDrive/VLM_Project_Data/val2017/000000025393.jpg,two men standing on a street,Diffusion Noise,LLaVA,"The image is a blurry photo of two people standing next to each other. One person is wearing a tie, which is visible in the photo. The two individuals appear to be in a dark room, possibly a bar or a similar setting",Acknowledged Perturbation
405249,/content/drive/MyDrive/VLM_Project_Data/val2017/000000405249.jpg,a group of children sitting around a table,Diffusion Noise,BLIP-2,This image is a photograph of a group of people sitting around a table with a cake on it,Other/Irrelevant Description
405249,/content/drive/MyDrive/VLM_Project_Data/val2017/000000405249.jpg,a group of children sitting around a table,Diffusion Noise,LLaVA,"The image is a colorful, pixelated picture of a dining table with various items on it. There are multiple chairs placed around the table, and a person is sitting in one of them. The table is set with a bowl,",Acknowledged Perturbation
32901,/content/drive/MyDrive/VLM_Project_Data/val2017/000000032901.jpg,four men,Diffusion Noise,BLIP-2,This image is a photograph of a group of people standing in a room. The image is a composite of several images taken from different angles. The image is a composite of several images taken from different angles.,Other/Irrelevant Description
32901,/content/drive/MyDrive/VLM_Project_Data/val2017/000000032901.jpg,four men,Diffusion Noise,LLaVA,"The image is a collage of four men standing next to each other. They are all wearing ties, which suggests a formal or professional setting. The men are positioned in a way that they appear to be in a line, with each",Other/Irrelevant Description
120420,/content/drive/MyDrive/VLM_Project_Data/val2017/000000120420.jpg,a man taking a picture of himself,Diffusion Noise,BLIP-2,A person taking a picture of a person,Other/Irrelevant Description
120420,/content/drive/MyDrive/VLM_Project_Data/val2017/000000120420.jpg,a man taking a picture of himself,Diffusion Noise,LLaVA,"The image is a colorful, pixelated photo of a person holding a cell phone. The person is taking a picture of themselves, capturing the moment. The cell phone is prominently visible in the person's hand, and the photo",Acknowledged Perturbation
231097,/content/drive/MyDrive/VLM_Project_Data/val2017/000000231097.jpg,a plate of food with broccoli and rice,Diffusion Noise,BLIP-2,the image is a photograph of a person in a car,Other/Irrelevant Description
